gm_well_category,gm_gis_dwr_region,date,latitude,longitude,Fac_Conf_type,Fac_Conf_dist,Facility_1km,Facility_3km,Facility_10km,Facility_50km,Precipitation,Temp,WindSpeed,pm2_5_atm,pm10_atm,air_CO,air_NO2,air_Ozone,air_SO2,air_humidity,air_pm1,GW_Change_Storage_mm,GW_Runoff_mm,Soil_Moisture_mm,Precipitation_mm,Evapotranspiration_mm,Snowpack_mm,GW_recharge,texture_description,Ratio_15_Bar_Water_to_Clay_<2mm,Texture_USDA,Silt_Total,Sand_Total,Silt_Coarse,Weight_Percentage_0.1-75mm_75_mm,%_Pass_2_Inch_Sieve,%_Pass_1_&_1/2_Inch_Sieve,%_Pass_1_Inch_Sieve,%_Pass_3/4_Inch_Sieve,%_Pass_3/8_Inch_Sieve,%_Pass_4.76_mm_Sieve,%_Pass_2.00_mm_Sieve,%_Pass_0.42_mm_Sieve,%_Pass_0.074_mm_Sieve,%_Pass_20_Micron_Sieve,%_Pass_5_Micron_Sieve,%_Pass_2_Micron_Sieve,%particles_d_<1mm_<75mm,%particles_d_<0.5mm_<75mm,%particles_d_<0.25mm_<75mm,%particles_d_<0.10mm_<75mm,%particles_d_<0.05mm_<75mm,%particles_d_<60%_<75mm,%particles_d_<50%_<75mm,Gradation_Uniformity,Gradation_Curvature,Weight_%_0.05-2mm_Clay-Free,Weight_%_0.002-0.05mm_Clay-Free,Weight_%_<0.002mm_Clay-Free,Weight_%_0.5-1mm_Clay-Free_<2mm,Weight_%_0.25-0.5mm_Clay-Free_<2mm,Weight_%_0.1-0.25mm_Clay-Free_<2mm,Weight_%_0.05-0.1mm_Clay-Free_<2mm,Weight_%_0.02-0.05mm_Clay-Free_<2mm,Weight_%_0.002-0.02mm_Clay-Free_<2mm,Weight_%_<0.002mm_Clay-Free_<2mm,FE,TDS,MN,NO3N,TCPR123,DCBZ13,NAPH,VC,DCA12,DCBZ14,FC113,XYLENES,DCE11,DCA11,DCE12C,PCE,BTBZT,EDB,BDCME,DBCP,SO4,AS,TCE,BTBZS,DCBZ12,EBZ,TBME,DCPA12,MTBE,STY,PCA,TCA112,BRME,FC12,TCB124,BTBZN,DBCME,CLBZ,CTCL,TCA111,TMB124,PBZN,TCLME,DCE12T,BZME,BZ,FC11,Label_PFHXDA,Label_PFODA,Label_102FTS,Label_ETFOSE,Label_ETFOSA,Label_MEFOSE,Label_MEFOSA
2,8,1642118400,32.625669,-117.100772,6,0,140,140,140,140,0.0,63.7,2.24,18.1,10.101,0.49,24.3,0.028,0.84,36.989,6.3255,-9.0,22.0,679.0,14.0,1.0,0.0,-9.0,44,0.54,23,21.8,70.2,12.7,66.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.0,32.0,17.0,12.0,8.0,99.0,77.0,51.0,34.0,30.0,0.32,0.234,95.5,2.6,76.0,24.0,9.0,24.0,28.0,19.0,4.0,14.0,10.0,9.0,66530.58888888889,6071.949152542373,423.362962962963,45.397828125,6.594444444444444,3.215697674418604,175.51868131868133,58.41581395348835,2.585348837209302,3.633023255813954,0.0174058928571428,1378.085896551724,49.74906976744186,9.717209302325582,373.5004651162791,9.538023255813954,4.464074074074074,4.844074074074073,3.465232558139535,22.179259259259258,456.5129032258065,25.715,2883.662441860465,3.728765432098765,3.347790697674418,148.74495726495726,15.766744186046513,4.170465116279069,724.2683504273504,4.880123456790123,2.678488372093023,3.838024691358025,140.18255813953488,0.0099398837209302,6.638271604938272,5.947654320987655,4.794302325581396,2.717325581395349,4.496395348837209,8.733023255813956,4.324691358024691,4.790246913580248,9.496511627906978,6.351046511627909,205.4207094017094,634.2962735042732,9.633720930232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,8,1641254400,32.6241626,-117.0976889,6,0,140,140,140,140,0.0,63.7,5.14,8.8615,9.587,0.49,24.3,0.034,0.84,46.964,6.234999999999999,-9.0,22.0,679.0,14.0,1.0,0.0,-9.0,44,0.54,23,21.8,70.2,12.7,66.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.0,32.0,17.0,12.0,8.0,99.0,77.0,51.0,34.0,30.0,0.32,0.234,95.5,2.6,76.0,24.0,9.0,24.0,28.0,19.0,4.0,14.0,10.0,9.0,132.84,3304.0,237.6,5.839,1.5959999999999996,1.5079999999999998,40.90909090909091,14.836000000000002,1.2559999999999998,1.412,0.003464,10.0,196.43800000000005,2.1359999999999992,63.956,26.882000000000005,2.068,2.2040000000000006,1.644,8.8,446.0,14.060000000000002,13537.8,1.672,1.6040000000000003,3.5927272727272723,8.6,2.252,173.89636363636365,2.1840000000000006,1.1800000000000002,1.7200000000000002,86.0,0.003248,8.048000000000002,3.016,1.972,1.208,7.072000000000003,1.8560000000000003,1.992,2.3280000000000003,14.488,4.103999999999999,3.6145454545454543,2.663636363636364,2.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,8,1642032000,32.6251438,-117.0980923,6,0,140,140,140,140,0.0,63.7,2.68,5.9190000000000005,6.545999999999999,0.49,24.3,0.019,0.84,24.062,3.8905,-9.0,22.0,679.0,14.0,1.0,0.0,-9.0,44,0.54,23,21.8,70.2,12.7,66.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.0,32.0,17.0,12.0,8.0,99.0,77.0,51.0,34.0,30.0,0.32,0.234,95.5,2.6,76.0,24.0,9.0,24.0,28.0,19.0,4.0,14.0,10.0,9.0,65274766.366238885,1283.3456705434464,683.846450530497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.34,0.0,0.0,0.0,1.5,0.0,44.4,19.259786769531665,5.9,0.0,0.0,95.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.25,0.0,6.35,166.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,8,1641254400,32.6245909,-117.0968003,6,0,140,140,140,140,0.0,63.7,5.14,8.8615,9.587,0.49,24.3,0.034,0.84,46.964,6.234999999999999,-9.0,22.0,679.0,14.0,1.0,0.0,-9.0,44,0.54,23,21.8,70.2,12.7,66.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.0,32.0,17.0,12.0,8.0,99.0,77.0,51.0,34.0,30.0,0.32,0.234,95.5,2.6,76.0,24.0,9.0,24.0,28.0,19.0,4.0,14.0,10.0,9.0,132.84,3304.0,237.6,5.839,1.5959999999999996,1.5079999999999998,40.90909090909091,14.836000000000002,1.2559999999999998,1.412,0.003464,10.0,196.43800000000005,2.1359999999999992,63.956,26.882000000000005,2.068,2.2040000000000006,1.644,8.8,446.0,14.060000000000002,13537.8,1.672,1.6040000000000003,3.5927272727272723,8.6,2.252,173.89636363636365,2.1840000000000006,1.1800000000000002,1.7200000000000002,86.0,0.003248,8.048000000000002,3.016,1.972,1.208,7.072000000000003,1.8560000000000003,1.992,2.3280000000000003,14.488,4.103999999999999,3.6145454545454543,2.663636363636364,2.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,11,1655251200,41.3179462,-120.0405614,13,0,6,6,6,6,0.0,63.7,5.34,18.0,23.8,0.49,24.3,0.043,0.84,40.7,14.8,-2.3,15.3,458.7,29.3,16.4,0.0,-2.3999999999999986,18,2.15,13,38.1,56.4,16.4,66.0,92.0,87.0,79.0,74.0,68.0,62.0,57.0,48.0,30.0,16.0,8.0,3.0,53.0,49.0,44.0,34.0,25.0,3.34,0.622,999.9,0.2,33.0,22.0,3.0,8.0,8.0,19.0,17.0,17.0,23.0,6.0,65274766.366238885,1283.3456705434464,683.846450530497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.33333333333331,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1866666666666666,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,4,1591747200,41.54019446,-120.05274519,13,0,5,5,5,5,0.0,57.0,5.34,18.0,23.8,0.49,24.3,0.043,0.84,34.376,2.4715,-52.0,5.0,425.0,23.0,70.0,0.0,-52.0,0,0.58,14,40.6,36.2,13.9,27.0,100.0,100.0,100.0,100.0,99.0,98.0,96.0,89.0,68.0,48.0,32.0,22.0,94.0,91.0,84.0,73.0,61.0,0.05,0.023,81.6,0.6,45.0,50.0,29.0,5.0,9.0,15.0,17.0,18.0,35.0,30.0,65274766.366238885,300.0,683.846450530497,0.0403333333333333,1.3355390228051307,0.8650229544973033,31.668818359378022,38.955832492670815,9.339027965603153,0.8382678682801634,0.0181786472199888,268.1360814322703,26.921714782209648,12.695489810779994,114.39575157249304,87.60900249525741,0.918762969915038,0.7814493580989227,0.8391613010540554,3.561266682824195,34.0,19.259786769531665,230.35783684309592,2.803243757200477,1.108153147813326,75.93414658774317,2.512523087292583,1.0156143002378906,282.110050282249,0.7920423589137986,0.6790614959701865,0.9227767042138756,10.351945030818658,0.0020473026487493,1.3066396078538534,7.564439356763465,1.0662083568539846,1.873697123860656,0.9853836596842742,28.295714850480497,49.71370420732294,19.385187261854004,4.958061104050161,2.720061084563852,139.25768053091298,228.72501419196684,4.381267913455699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,1591660800,40.57480244,-122.41366432,13,0,26,26,26,26,0.0,73.0,3.36,0.9545,1.0685,0.49,24.3,0.031,0.84,26.991,0.5725,-83.0,2.0,422.0,13.0,94.0,0.0,-83.0,29,0.38,0,31.9,35.9,17.356842321941453,33.20832276072063,99.75862212422516,99.59167117360737,99.33847817947331,99.15388775637558,98.47435204060407,97.69114282148357,95.91018013895246,85.80892042574759,60.50616658219294,35.14229599594526,24.284423044433183,17.248384235204664,93.03357830714648,87.67460719716168,80.25794053049502,66.4812890690995,51.67688798783578,0.1706725710277323,0.0897187447203928,161.9581643858731,2.289711099848017,50.75023718186693,44.527079981850434,24.932425742574257,7.080324042290265,9.262714389070943,16.502662099137396,18.175267087406677,21.4650002062451,24.97373653686827,25.66868786866312,65274766.366238885,238.5,683.846450530497,0.139125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01625,0.0,0.0,0.0,0.0,16.9475,19.259786769531665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,1591833600,41.46571389,-120.5624149,13,0,7,7,7,7,0.0,66.0,8.05,0.8865,1.0235,0.49,24.3,0.043,0.84,23.411,0.5105000000000001,-60.0,2.0,421.0,23.0,81.0,0.0,-60.0,44,0.66,23,24.1,60.2,10.5,51.0,100.0,100.0,99.0,99.0,98.0,96.0,91.0,69.0,41.0,27.0,19.0,14.0,84.0,71.0,62.0,45.0,36.0,0.23,0.13,999.9,3.4,64.0,26.0,17.0,17.0,12.0,22.0,12.0,12.0,16.0,19.0,65274766.366238885,714.2857142857143,683.846450530497,0.5534285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0181786472199888,0.0,0.0,0.0,0.0,0.0,0.918762969915038,0.0,0.0,0.0,120.98571428571428,19.259786769531665,0.0,2.803243757200477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.564439356763465,0.0,0.0,0.0,0.0,49.71370420732294,19.385187261854004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,8,1601251200,33.8461633,-118.3414348,12,0,413,413,413,413,0.0,69.0,4.47,23.3275,28.0775,0.2,5.1,0.05,0.1,57.377,17.146,-7.0,8.0,420.0,1.0,0.0,0.0,-7.0,5,1.55,17,12.5,82.6,4.1,78.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,76.0,20.0,13.0,8.0,5.0,99.0,84.0,52.0,22.0,17.0,0.3,0.233,36.6,6.7,87.0,13.0,5.0,17.0,33.0,32.0,5.0,4.0,9.0,5.0,375.0,892.5,293.5,0.9045,0.0,0.0,0.0,0.03125,0.0957692307692307,0.03125,0.0009485714285714,0.0914285714285714,1.640625,0.4425,4.930624999999999,25.44722222222222,0.0,0.0,0.0625,0.0,179.6625,5.85,36.13312500000001,0.0,0.03125,0.0657692307692307,0.0625,0.03125,1.4065384615384615,0.03125,0.03125,0.258125,0.0,0.0,0.03125,0.0,0.0625,0.03125,0.03125,0.03125,0.0,0.0,0.2425,3.41875,0.0319230769230769,1.953846153846154,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,8,1607299200,34.328761,-119.0874012,29,0,228,228,228,228,0.0,52.0,17.45,0.1035,0.262,0.49,17.0,0.041,0.84,9.112,0.01,-2.3,15.3,458.7,29.3,16.4,0.0,-2.3999999999999986,6,0.46,25,29.6,58.6,18.8,29.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.0,60.0,23.0,16.0,12.0,100.0,97.0,91.0,71.0,41.0,0.08,0.061,55.1,7.5,66.0,33.0,13.0,3.0,7.0,23.0,33.0,21.0,12.0,13.0,100.0,1220.0,30.0,2.815,1.3355390228051307,0.8650229544973033,31.668818359378022,38.955832492670815,9.339027965603153,0.8382678682801634,0.0181786472199888,268.1360814322703,26.921714782209648,12.695489810779994,114.39575157249304,87.60900249525741,0.918762969915038,0.7814493580989227,0.8391613010540554,3.561266682824195,642.0,19.259786769531665,230.35783684309592,2.803243757200477,1.108153147813326,75.93414658774317,2.512523087292583,1.0156143002378906,282.110050282249,0.7920423589137986,0.6790614959701865,0.9227767042138756,10.351945030818658,0.0020473026487493,1.3066396078538534,7.564439356763465,1.0662083568539846,1.873697123860656,0.9853836596842742,28.295714850480497,49.71370420732294,19.385187261854004,4.958061104050161,2.720061084563852,139.25768053091298,228.72501419196684,4.381267913455699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,8,1609804800,33.97567733,-117.3956415,13,0,421,421,421,421,0.0,55.0,3.36,12.191,14.421500000000002,1.0,35.3,0.022,1.2,40.303,8.5945,13.0,5.0,424.0,33.0,15.0,0.0,13.0,44,0.45,14,39.0,51.8,25.7,38.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,79.0,56.0,23.0,14.0,9.0,91.0,80.0,74.0,62.0,48.0,0.09,0.055,40.1,3.2,57.0,43.0,10.0,12.0,7.0,14.0,15.0,28.0,15.0,10.0,100.0,520.0,99.5,5.909375000000001,0.0170047619047619,0.8650229544973033,0.5,0.5,0.5,0.5,0.01,0.5,0.5,0.5,0.5,5.85,0.918762969915038,0.0,1.0,0.0246153846153846,34.666666666666664,6.366666666666667,6.666666666666667,2.803243757200477,0.5,0.5,1.0,0.5,3.0,0.5,0.5,0.5,10.351945030818658,0.0020473026487493,0.5,7.564439356763465,1.0,0.5,0.5,0.5,49.71370420732294,19.385187261854004,1.0,0.5,0.5,0.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,8,1641254400,32.622459,-117.0973945,6,0,140,140,140,140,0.0,63.7,5.14,8.8615,9.587,0.49,24.3,0.034,0.84,46.964,6.234999999999999,-9.0,22.0,679.0,14.0,1.0,0.0,-9.0,44,0.54,23,21.8,70.2,12.7,66.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.0,32.0,17.0,12.0,8.0,99.0,77.0,51.0,34.0,30.0,0.32,0.234,95.5,2.6,76.0,24.0,9.0,24.0,28.0,19.0,4.0,14.0,10.0,9.0,132.84,3304.0,237.6,5.839,1.5959999999999996,1.5079999999999998,40.90909090909091,14.836000000000002,1.2559999999999998,1.412,0.003464,10.0,196.43800000000005,2.1359999999999992,63.956,26.882000000000005,2.068,2.2040000000000006,1.644,8.8,446.0,14.060000000000002,13537.8,1.672,1.6040000000000003,3.5927272727272723,8.6,2.252,173.89636363636365,2.1840000000000006,1.1800000000000002,1.7200000000000002,86.0,0.003248,8.048000000000002,3.016,1.972,1.208,7.072000000000003,1.8560000000000003,1.992,2.3280000000000003,14.488,4.103999999999999,3.6145454545454543,2.663636363636364,2.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1641254400,32.6235901,-117.099894,6,0,140,140,140,140,0.0,63.7,5.14,8.8615,9.587,0.49,24.3,0.034,0.84,46.964,6.234999999999999,-9.0,22.0,679.0,14.0,1.0,0.0,-9.0,44,0.54,23,21.8,70.2,12.7,66.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.0,32.0,17.0,12.0,8.0,99.0,77.0,51.0,34.0,30.0,0.32,0.234,95.5,2.6,76.0,24.0,9.0,24.0,28.0,19.0,4.0,14.0,10.0,9.0,132.84,3304.0,237.6,5.839,1.5959999999999996,1.5079999999999998,40.90909090909091,14.836000000000002,1.2559999999999998,1.412,0.003464,10.0,196.43800000000005,2.1359999999999992,63.956,26.882000000000005,2.068,2.2040000000000006,1.644,8.8,446.0,14.060000000000002,13537.8,1.672,1.6040000000000003,3.5927272727272723,8.6,2.252,173.89636363636365,2.1840000000000006,1.1800000000000002,1.7200000000000002,86.0,0.003248,8.048000000000002,3.016,1.972,1.208,7.072000000000003,1.8560000000000003,1.992,2.3280000000000003,14.488,4.103999999999999,3.6145454545454543,2.663636363636364,2.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,8,1642118400,32.625162,-117.0980992,6,0,140,140,140,140,0.0,63.7,2.24,18.1,10.101,0.49,24.3,0.028,0.84,36.989,6.3255,-9.0,22.0,679.0,14.0,1.0,0.0,-9.0,44,0.54,23,21.8,70.2,12.7,66.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.0,32.0,17.0,12.0,8.0,99.0,77.0,51.0,34.0,30.0,0.32,0.234,95.5,2.6,76.0,24.0,9.0,24.0,28.0,19.0,4.0,14.0,10.0,9.0,66530.58888888889,6071.949152542373,423.3629629629631,45.397828125,6.594444444444446,3.2156976744186028,175.51868131868133,58.41581395348837,2.585348837209302,3.633023255813956,0.0174058928571428,1378.085896551724,49.74906976744185,9.717209302325582,373.50046511627903,9.538023255813956,4.464074074074078,4.844074074074073,3.465232558139535,22.179259259259258,456.5129032258065,25.715,2883.662441860464,3.728765432098763,3.347790697674418,148.74495726495726,15.766744186046507,4.1704651162790665,724.2683504273504,4.8801234567901215,2.678488372093021,3.838024691358026,140.18255813953488,0.0099398837209302,6.638271604938272,5.947654320987652,4.794302325581397,2.7173255813953503,4.496395348837204,8.733023255813963,4.324691358024692,4.790246913580252,9.496511627906978,6.35104651162791,205.4207094017094,634.2962735042732,9.63372093023256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,8,1642032000,32.6269371,-117.0993501,6,0,140,140,140,140,0.0,63.7,2.68,5.9190000000000005,6.545999999999999,0.49,24.3,0.019,0.84,24.062,3.8905,-9.0,22.0,679.0,14.0,1.0,0.0,-9.0,44,0.54,23,21.8,70.2,12.7,66.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.0,32.0,17.0,12.0,8.0,99.0,77.0,51.0,34.0,30.0,0.32,0.234,95.5,2.6,76.0,24.0,9.0,24.0,28.0,19.0,4.0,14.0,10.0,9.0,65274766.366238885,1283.3456705434464,683.846450530497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.34,0.0,0.0,0.0,1.5,0.0,44.4,19.259786769531665,5.9,0.0,0.0,95.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.25,0.0,6.35,166.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,1643068800,40.796059,-124.1851275,11,0,17,17,17,17,0.0,63.7,1.79,13.384,16.94,0.3,6.7,0.015,0.4,64.459,6.871,24.0,38.0,584.0,95.0,33.0,0.0,24.0,22,0.55,21,57.1,9.2,9.7,6.0,99.75862212422516,99.59167117360737,99.33847817947331,99.15388775637558,98.47435204060407,97.69114282148357,95.91018013895246,85.80892042574759,60.50616658219294,35.14229599594526,24.284423044433183,17.248384235204664,93.03357830714648,87.67460719716168,80.25794053049502,66.4812890690995,51.67688798783578,0.1706725710277323,0.0897187447203928,161.9581643858731,2.289711099848017,14.0,86.0,51.0,7.080324042290265,3.0,6.0,5.0,15.0,71.0,51.0,65274766.366238885,4745.0,683.846450530497,0.06054,1.3355390228051307,0.8650229544973033,0.165,38.955832492670815,9.339027965603153,0.8382678682801634,0.0181786472199888,268.1360814322703,26.921714782209648,12.695489810779994,114.39575157249304,87.60900249525741,0.918762969915038,0.7814493580989227,0.8391613010540554,3.561266682824195,320.86,19.259786769531665,230.35783684309592,2.803243757200477,1.108153147813326,75.93414658774317,2.512523087292583,1.0156143002378906,282.110050282249,0.7920423589137986,0.6790614959701865,0.9227767042138756,10.351945030818658,0.0020473026487493,1.3066396078538534,7.564439356763465,1.0662083568539846,1.873697123860656,0.9853836596842742,28.295714850480497,49.71370420732294,19.385187261854004,4.958061104050161,2.720061084563852,139.25768053091298,228.72501419196684,4.381267913455699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,1643155200,40.795864,-124.1835295,11,0,17,17,17,17,0.0,63.7,2.46,15.951,19.8685,0.3,10.5,0.017,0.5,61.387,8.870000000000001,24.0,38.0,584.0,95.0,33.0,0.0,24.0,22,0.55,21,57.1,9.2,9.7,6.0,99.75862212422516,99.59167117360737,99.33847817947331,99.15388775637558,98.47435204060407,97.69114282148357,95.91018013895246,85.80892042574759,60.50616658219294,35.14229599594526,24.284423044433183,17.248384235204664,93.03357830714648,87.67460719716168,80.25794053049502,66.4812890690995,51.67688798783578,0.1706725710277323,0.0897187447203928,161.9581643858731,2.289711099848017,14.0,86.0,51.0,7.080324042290265,3.0,6.0,5.0,15.0,71.0,51.0,65274766.366238885,2634.333333333333,683.846450530497,0.3452833333333333,1.3355390228051307,0.8650229544973033,31.668818359378022,38.955832492670815,9.339027965603153,0.8382678682801634,0.0181786472199888,268.1360814322703,26.921714782209648,12.695489810779994,114.39575157249304,87.60900249525741,0.918762969915038,0.7814493580989227,0.8391613010540554,3.561266682824195,190.3166666666667,19.259786769531665,230.35783684309592,2.803243757200477,1.108153147813326,75.93414658774317,2.512523087292583,1.0156143002378906,282.110050282249,0.7920423589137986,0.6790614959701865,0.9227767042138756,10.351945030818658,0.0020473026487493,1.3066396078538534,7.564439356763465,1.0662083568539846,1.873697123860656,0.9853836596842742,28.295714850480497,49.71370420732294,19.385187261854004,4.958061104050161,2.720061084563852,139.25768053091298,228.72501419196684,4.381267913455699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,1643068800,40.7957198,-124.1856775,11,0,17,17,17,17,0.0,63.7,1.79,13.384,16.94,0.3,6.7,0.015,0.4,64.459,6.871,24.0,38.0,584.0,95.0,33.0,0.0,24.0,22,0.55,21,57.1,9.2,9.7,6.0,99.75862212422516,99.59167117360737,99.33847817947331,99.15388775637558,98.47435204060407,97.69114282148357,95.91018013895246,85.80892042574759,60.50616658219294,35.14229599594526,24.284423044433183,17.248384235204664,93.03357830714648,87.67460719716168,80.25794053049502,66.4812890690995,51.67688798783578,0.1706725710277323,0.0897187447203928,161.9581643858731,2.289711099848017,14.0,86.0,51.0,7.080324042290265,3.0,6.0,5.0,15.0,71.0,51.0,65274766.366238885,4745.0,683.846450530497,0.06054,1.3355390228051307,0.8650229544973033,0.165,38.955832492670815,9.339027965603153,0.8382678682801634,0.0181786472199888,268.1360814322703,26.921714782209648,12.695489810779994,114.39575157249304,87.60900249525741,0.918762969915038,0.7814493580989227,0.8391613010540554,3.561266682824195,320.86,19.259786769531665,230.35783684309592,2.803243757200477,1.108153147813326,75.93414658774317,2.512523087292583,1.0156143002378906,282.110050282249,0.7920423589137986,0.6790614959701865,0.9227767042138756,10.351945030818658,0.0020473026487493,1.3066396078538534,7.564439356763465,1.0662083568539846,1.873697123860656,0.9853836596842742,28.295714850480497,49.71370420732294,19.385187261854004,4.958061104050161,2.720061084563852,139.25768053091298,228.72501419196684,4.381267913455699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,1643068800,40.7956297,-124.1844756,11,0,17,17,17,17,0.0,63.7,1.79,13.384,16.94,0.3,6.7,0.015,0.4,64.459,6.871,24.0,38.0,584.0,95.0,33.0,0.0,24.0,22,0.55,21,57.1,9.2,9.7,6.0,99.75862212422516,99.59167117360737,99.33847817947331,99.15388775637558,98.47435204060407,97.69114282148357,95.91018013895246,85.80892042574759,60.50616658219294,35.14229599594526,24.284423044433183,17.248384235204664,93.03357830714648,87.67460719716168,80.25794053049502,66.4812890690995,51.67688798783578,0.1706725710277323,0.0897187447203928,161.9581643858731,2.289711099848017,14.0,86.0,51.0,7.080324042290265,3.0,6.0,5.0,15.0,71.0,51.0,65274766.366238885,4745.0,683.846450530497,0.06054,1.3355390228051307,0.8650229544973033,0.165,38.955832492670815,9.339027965603153,0.8382678682801634,0.0181786472199888,268.1360814322703,26.921714782209648,12.695489810779994,114.39575157249304,87.60900249525741,0.918762969915038,0.7814493580989227,0.8391613010540554,3.561266682824195,320.86,19.259786769531665,230.35783684309592,2.803243757200477,1.108153147813326,75.93414658774317,2.512523087292583,1.0156143002378906,282.110050282249,0.7920423589137986,0.6790614959701865,0.9227767042138756,10.351945030818658,0.0020473026487493,1.3066396078538534,7.564439356763465,1.0662083568539846,1.873697123860656,0.9853836596842742,28.295714850480497,49.71370420732294,19.385187261854004,4.958061104050161,2.720061084563852,139.25768053091298,228.72501419196684,4.381267913455699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,11,1655164800,41.6297948,-120.1377548,13,0,5,5,5,5,0.0,63.7,5.34,18.0,23.8,0.49,24.3,0.043,0.84,40.7,14.8,-2.3,15.3,458.7,29.3,16.4,0.0,-2.3999999999999986,0,0.58,14,40.6,36.2,13.9,27.0,100.0,100.0,100.0,100.0,99.0,98.0,96.0,89.0,68.0,48.0,32.0,22.0,94.0,91.0,84.0,73.0,61.0,0.05,0.023,81.6,0.6,45.0,50.0,29.0,5.0,9.0,15.0,17.0,18.0,35.0,30.0,65274766.366238885,343.3333333333333,683.846450530497,0.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.333333333333336,18.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,1567728000,37.63622221,-122.401255,1,0,248,248,248,248,0.0,65.0,14.32,2.015,2.525,0.2,9.4,0.025,1.6,56.579,1.2494999999999998,-9.0,8.0,442.0,5.0,6.0,0.0,-9.0,44,0.47,14,32.4,42.5,19.3,35.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,81.0,62.0,38.0,30.0,25.0,93.0,83.0,77.0,65.0,58.0,0.06,0.035,999.9,0.7,57.0,43.0,34.0,13.0,8.0,16.0,10.0,26.0,17.0,34.0,65274766.366238885,1283.3456705434464,683.846450530497,1.4333333333333331,0.0,0.0,0.0,197.94444444444449,0.0191666666666666,0.0,0.0,1999.8658333333333,8.677777777777779,0.5411111111111111,1285.7777777777778,8177.777777777777,0.0,0.0,0.0,0.0,390.117055438174,19.259786769531665,817.7333333333333,0.0,0.0,432.0202702702703,0.0,0.0,290.55797297297295,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,2.011111111111111,0.0,0.0,0.0,0.0,2.844444444444445,42.22222222222222,1598.147,679.3324324324324,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
